taxonRank,kingdom,family,scientificName
hybrid,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Circus pygargus x Circus macrourus
hybrid,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Clanga clanga x Clanga pomarina
hybrid,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Milvus milvus x Milvus migrans
hybrid,Animalia,HERONS_ARDEIDAE,Ardea alba x Ardea cinerea
hybrid,Animalia,HERONS_ARDEIDAE,Bubulcus ibis x Egretta garzetta
hybrid,Animalia,HERONS_ARDEIDAE,Egretta garzetta x Egretta gularis
hybrid,Animalia,HORSES_ASSES_AND_ZEBRAS_EQUIDAE,Equus asinus x E. caballus
hybrid,Animalia,LEAF_WARBLERS_AND_ALLIES_PHYLLOSCOPIDAE,Phylloscopus collybita x Phylloscopus trochilus
hybrid,Animalia,MONARCHS_MONARCHIDAE,Terpsiphone rufiventer x Terpsiphone viridis
hybrid,Animalia,NEW_WORLD_WARBLERS_PARULIDAE,Vermivora chrysoptera x Vermivora cyanoptera
hybrid,Animalia,OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Ficedula albicollis x Ficedula hypoleuca
hybrid,Animalia,OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Oenanthe hispanica melanoleuca x Oenanthe pleschanka
hybrid,Animalia,OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Phoenicurus ochruros x Phoenicurus phoenicurus
hybrid,Animalia,OLD_WORLD_MONKEYS_CERCOPITHECIDAE,Papio anubis x Papio hamadryas
hybrid,Animalia,OLD_WORLD_SPARROWS_PASSERIDAE,Passer domesticus x Passer hispaniolensis
hybrid,Animalia,OLD_WORLD_SPARROWS_PASSERIDAE,Passer domesticus x Passer montanus
hybrid,Animalia,OLD_WORLD_SPARROWS_PASSERIDAE,Passer italiae x Passer domesticus
hybrid,Animalia,PIPITS_EN_WAGTAILS_MOTACILLIDAE,Motacilla alba alba x Motacilla alba yarrellii
hybrid,Animalia,PIPITS_EN_WAGTAILS_MOTACILLIDAE,Motacilla flava flava x Motacilla flava feldegg
hybrid,Animalia,PIPITS_EN_WAGTAILS_MOTACILLIDAE,Motacilla flava flava x Motacilla flava flavissima
hybrid,Animalia,PLOVERS_CHARADRIIDAE,Vanellus armatus x Vanellus albiceps
hybrid,Animalia,PSITTACULIDAE,Agapornis fischeri x Agapornis personatus
hybrid,Animalia,PSITTACULIDAE,Platycercus elegans x Platycercus eximius
hybrid,Animalia,RAILS_RALLIDAE,Fulica americana x Fulica caribaea
hybrid,Animalia,RAILS_RALLIDAE,Fulica atra x Fulica cristata
hybrid,Animalia,RAILS_RALLIDAE,Fulica atra x Gallinula chloropus
hybrid,Animalia,Ranidae,Pelophylax kl. esculentus
hybrid,Animalia,Ranidae,Pelophylax kl. grafi
hybrid,Animalia,Ranidae,Rana kl. hispanica
hybrid,Animalia,SALMONIDS_SALMONIDAE,Salmo trutta x Salvelinus fontinalis
hybrid,Animalia,SANDPIPERS_AND_ALLIES_SCOLOPACIDAE,Calidris minuta x Calidris temminckii
hybrid,Animalia,STILTS_AND_AVOCETS_RECURVIROSTRIDAE,Himantopus himantopus x Recurvirostra avosetta
hybrid,Animalia,STILTS_AND_AVOCETS_RECURVIROSTRIDAE,Himantopus leucocephalus x Himantopus novaezelandiae
hybrid,Animalia,SWALLOWS_HIRUNDINIDAE,Delichon urbicum x Hirundo rustica
hybrid,Animalia,SWALLOWS_HIRUNDINIDAE,Hirundo rustica x Petrochelidon pyrrhonota
hybrid,Animalia,Salamandridae,Lissotriton vulgaris x Lissotriton helveticus
hybrid,Animalia,THRUSHES_TURDIDAE,Turdus eunomus x Turdus naumanni
hybrid,Animalia,TITS_PARIDAE,Cyanistes caeruleus x Cyanistes cyanus
hybrid,Animalia,WOODPECKERS_PICIDAE,Melanerpes hoffmannii x Melanerpes rubricapillus
hybrid,Animalia,WOODPECKERS_PICIDAE,Picus canus x Picus viridis
hybrid,Plantae,ADOXACEAE,Viburnum x bodnantense
hybrid,Plantae,ADOXACEAE,Viburnum x rhytidophylloides (V. lantana x rhytidophyllum)
hybrid,Plantae,AMARANTHACEAE,Amaranthus x ozanonii (A. hybridus x retroflexus)
hybrid,Plantae,AMARANTHACEAE,Amaranthus x tamariscinus (A. hybridus x tuberculatus)
hybrid,Plantae,AMARANTHACEAE,Atriplex x gustafssoniana (A. longipes x prostrata)
hybrid,Plantae,AMARANTHACEAE,Chenopodium album x Chenopodium giganteum
hybrid,Plantae,AMARANTHACEAE,Salsola x masclansii
hybrid,Plantae,AMARYLLIDACEAE,Galanthus x valentinei (G. nivalis x plicatus)
hybrid,Plantae,AMARYLLIDACEAE,Narcissus x cyclazetta (N. cyclamineus x tazetta)
hybrid,Plantae,AMARYLLIDACEAE,Narcissus x incomparabilis (N. poeticus x pseudonarcissus)
hybrid,Plantae,AMARYLLIDACEAE,Narcissus x susannae
hybrid,Plantae,AMARYLLIDACEAE,Narcissus x tortifolius
hybrid,Plantae,ANACARDIACEAE,Rhus x pulvinata (R. glabra x typhina)
hybrid,Plantae,AQUIFOLIACEAE,Ilex x altaclerensis (I. aquifolium x perado)
hybrid,Plantae,AQUIFOLIACEAE,Ilex x meserveae (I. aquifolium x rugosa)
hybrid,Plantae,ARACEAE,Arum maculatum x Arum italicum
hybrid,Plantae,ASPARAGACEAE,Hyacinthoides x massartiana (H. non-scripta x hispanica)
hybrid,Plantae,ASPARAGACEAE,Polygonatum x hybridum (P. multiflorum x odoratum)
hybrid,Plantae,ASPLENIACEAE,Asplenium x alternifolium (A. septentrionale x trichomanes subsp. trichomanes)
hybrid,Plantae,Asteraceae,Arctium x ambiguum (A. lappa x tomentosum)
hybrid,Plantae,Asteraceae,Carduus x stangii (C. crispus x nutans)
hybrid,Plantae,Asteraceae,Centaurea x hybrida
hybrid,Plantae,Asteraceae,Cirsium x erucagineum (C. oleraceum x rivulare)
hybrid,Plantae,Asteraceae,Cirsium x forsteri (C. dissectum x palustre)
hybrid,Plantae,Asteraceae,Cirsium x hybridum (C. oleraceum x palustre)
hybrid,Plantae,Asteraceae,Cirsium x rigens (C. acaule x oleraceum)
hybrid,Plantae,Asteraceae,Doronicum x willdenowii (?D. pardalianches x plantagineum)
hybrid,Plantae,Asteraceae,Gaillardia x grandiflora (G. aristata x pulchella)
hybrid,Plantae,Asteraceae,Helianthus x laetiflorus (H. pauciflorus x tuberosus)
hybrid,Plantae,Asteraceae,Jacobaea x albescens (J. maritima x vulgaris)
hybrid,Plantae,Asteraceae,Leucanthemum x superbum (L. lacustre x maximum)
hybrid,Plantae,Asteraceae,Onopordum x beckianum (O. acanthium x illyricum)
hybrid,Plantae,Asteraceae,Petasites x lorenzianus
hybrid,Plantae,Asteraceae,Pilosella x brachiata (P. officinarum x piloselloides subsp. bauhinii)
hybrid,Plantae,Asteraceae,Pilosella x schultesii (P. lactucella x officinarum)
hybrid,Plantae,Asteraceae,Pilosella x stoloniflora (H. aurantiacum x pilosella)
hybrid,Plantae,Asteraceae,Symphyotrichum x versicolor (S. laeve x novi-belgii)
hybrid,Plantae,Asteraceae,Tragopogon x mirabilis (T. porrifolius x pratensis)
hybrid,Plantae,BERBERIDACEAE,Berberis x ottawensis (B. thunbergii x vulgaris)
hybrid,Plantae,BERBERIDACEAE,Berberis x stenophylla (B. darwinii x empetrifolia)
hybrid,Plantae,BERBERIDACEAE,Epimedium x versicolor (E. grandiflorum x pinnatum)
hybrid,Plantae,BETULACEAE,Alnus x pubescens (A. glutinosa x incana)
hybrid,Plantae,BETULACEAE,Alnus x spaethii (A. japonica x subcordata)
hybrid,Plantae,BIGNONIACEAE,Catalpa x erubescens (C. bignonioides x ovata)
hybrid,Plantae,BORAGINACEAE,Anchusa x baumgartnenii (A. ochroleuca x officinalis)
hybrid,Plantae,BORAGINACEAE,Symphytum x hidcotense (S. grandiflorum x uplandicum)
hybrid,Plantae,BORAGINACEAE,Symphytum x uplandicum (S. officinale x asperum)
hybrid,Plantae,Brassicaceae,Diplotaxis x wirtgenii (D. muralis x tenuifolia)
hybrid,Plantae,Brassicaceae,Erysimum x marshallii (E. decumbens x perofskianum)
hybrid,Plantae,Brassicaceae,Rorippa x anceps (R. amphibia x sylvestris)
hybrid,Plantae,Brassicaceae,Rorippa x armoracioides (R. austriaca x sylvestris)
hybrid,Plantae,CAPRIFOLIACEAE,Diervilla x splendens (D. lonicera x sessilifolia)
hybrid,Plantae,CAPRIFOLIACEAE,Lonicera x purpusii (L. fragrantissima x standishii)
hybrid,Plantae,CAPRIFOLIACEAE,Symphoricarpos x chenaultii (S. microphyllus x orbiculatus)
hybrid,Plantae,CARYOPHYLLACEAE,Cerastium x maureri (C. tomentosum x arvense)
hybrid,Plantae,CARYOPHYLLACEAE,Silene x hampeana (S. dioica x latifolia)
hybrid,Plantae,CISTACEAE,Cistus x incanus
hybrid,Plantae,CISTACEAE,Cistus x purpureus
hybrid,Plantae,CONVOLVULACEAE,Convolvulus x lucana (C. sepium x silvaticus)
hybrid,Plantae,CRASSULACEAE,Hylotelephium 'Herbstfreude' (H. spectabile x telephium)
hybrid,Plantae,CRASSULACEAE,Sempervivum x barbulatum (S. arachnoideum x montanum)
hybrid,Plantae,CYPERACEAE,Carex acuta x C. trinervis
hybrid,Plantae,CYPERACEAE,Carex acuta x Carex aquatilis
hybrid,Plantae,CYPERACEAE,Carex viridula x Carex demissa
hybrid,Plantae,CYPERACEAE,Carex x albertii (C. flacca x panicea)
hybrid,Plantae,CYPERACEAE,Carex x alsatica (C. flava x demissa)
hybrid,Plantae,CYPERACEAE,Carex x arthuriana (C. canescens x remota)
hybrid,Plantae,CYPERACEAE,Carex x beckmanniana (C. riparia x rostrata)
hybrid,Plantae,CYPERACEAE,Carex x boenninghausiana (C. paniculata x remota)
hybrid,Plantae,CYPERACEAE,Carex x elytroides (C. acuta x nigra)
hybrid,Plantae,CYPERACEAE,Carex x evoluta (C. lasiocarpa x riparia)
hybrid,Plantae,CYPERACEAE,Carex x fulva (C. demissa x hostiana)
hybrid,Plantae,CYPERACEAE,Carex x involuta (C. rostrata x vesicaria)
hybrid,Plantae,CYPERACEAE,Carex x kneuckeriana (C. otrubae x remota)
hybrid,Plantae,CYPERACEAE,Carex x pauliana (C. hostiana x viridula)
hybrid,Plantae,CYPERACEAE,Carex x ruedtii (C. flava x lepidocarpa)
hybrid,Plantae,CYPERACEAE,Carex x sooi (C. acutiformis x riparia)
hybrid,Plantae,CYPERACEAE,Carex x timmiana (C. nigra x trinervis)
hybrid,Plantae,CYPERACEAE,Carex x turfosa (C. elata x nigra)
hybrid,Plantae,CYPERACEAE,Carex x uechtritziana (C. acutiformis x lasiocarpa)
hybrid,Plantae,CYPERACEAE,Carex x xanthocarpa (C. flava x hostiana)
hybrid,Plantae,CYPERACEAE,Schoenoplectus x carinatus (S. lacustris x triqueter)
hybrid,Plantae,CYPERACEAE,Schoenoplectus x kuekenthalianus (S. tabernaem. x triqueter)
hybrid,Plantae,DROSERACEAE,Drosera x obovata (D. anglica x rotundifolia)
hybrid,Plantae,DRYOPTERIDACEAE,Dryopteris x critica (D. filix-mas x affinis subsp. borreri)
hybrid,Plantae,DRYOPTERIDACEAE,Dryopteris x deweveri (D. carthusiana x dilatata)
hybrid,Plantae,DRYOPTERIDACEAE,Dryopteris x uliginosa (D. carthusiana x cristata)
hybrid,Plantae,DRYOPTERIDACEAE,Dryopteris x yasuhikoana (D. dickinsii x crassirhizoma)
hybrid,Plantae,DRYOPTERIDACEAE,Polystichum x bicknellii (P. setiferum x aculeatum)
hybrid,Plantae,DRYOPTERIDACEAE,Polystichum x illiricum
hybrid,Plantae,DRYOPTERIDACEAE,Polystichum x luerssenii
hybrid,Plantae,ELAEAGNACEAE,Elaeagnus x submacrophylla (E. macrophylla x pungens)
hybrid,Plantae,EQUISETACEAE,Equisetum x ascendens (E. hyemale x E. x moorei)
hybrid,Plantae,EQUISETACEAE,Equisetum x litorale (E. arvense x fluviatile)
hybrid,Plantae,EQUISETACEAE,Equisetum x meridionale (E. ramosissimum x variegatum)
hybrid,Plantae,EQUISETACEAE,Equisetum x moorei (E. hyemale x ramosissimum)
hybrid,Plantae,EQUISETACEAE,Equisetum x trachyodon (E. hyemale x variegatum)
hybrid,Plantae,ERICACEAE,Erica x darleyensis
hybrid,Plantae,ERICACEAE,Rhododendron x intermedium
hybrid,Plantae,ERICACEAE,Vaccinium x intermedium (V. myrtillus x vitis-idaea)
hybrid,Plantae,EUPHORBIACEAE,Euphorbia x pseudoesula (E. cyparissias x esula)
hybrid,Plantae,FAGACEAE,Quercus x rosacea (Q. petraea x robur)
hybrid,Plantae,Fabaceae,Colutea x media (C. arborescens x orientalis)
hybrid,Plantae,Fabaceae,Laburnum x watereri (L. anagyroides x alpina)
hybrid,Plantae,Fabaceae,Lupinus x regalis (L. arboreus x polyphyllus)
hybrid,Plantae,Fabaceae,Medicago x varia (M. falcata x sativa)
hybrid,Plantae,Fabaceae,Ornithopus x martinii (Ornithopus compressus x Ornithopus perpusillus)
hybrid,Plantae,GENTIANACEAE,Centaurium x intermedium (C. erythraea x littorale)
hybrid,Plantae,GERANIACEAE,Erodium x anaristatum (E. cicutarium x lebelii)
hybrid,Plantae,GERANIACEAE,Geranium x cantabrigiense (G. dalmaticum x macrorrhizum)
hybrid,Plantae,GERANIACEAE,Geranium x magnificum (G. ibericum x platypetalum)
hybrid,Plantae,GERANIACEAE,Geranium x monacense (G. phaeum x reflexum)
hybrid,Plantae,GERANIACEAE,Geranium x oxonianum (G. endressii x versicolor)
hybrid,Plantae,GERANIACEAE,Pelargonium x hortorum
hybrid,Plantae,GROSSULARIACEAE,Ribes x nidigrolaria (R. divaricatum x nigrum x uva-crispa)
hybrid,Plantae,HYDRANGEACEAE,Deutzia x lemoinei (D. gracilis x parviflora)
hybrid,Plantae,HYDRANGEACEAE,Deutzia x magnifica (D. scabra x vilmorinae)
hybrid,Plantae,Hypericaceae,Hypericum x desetangsii (H. perforatum x maculatum)
hybrid,Plantae,Hypericaceae,Hypericum x hidcoteense (H. calycinum x H. x cyathiflorum)
hybrid,Plantae,Hypericaceae,Hypericum x inodorum (H. androsaemum x hircinum)
hybrid,Plantae,IRIDACEAE,Crocosmia 'Lucifer' (C. masoniorum x paniculata)
hybrid,Plantae,IRIDACEAE,Crocosmia x crocosmiiflora (C. aurea x pottsii)
hybrid,Plantae,IRIDACEAE,Crocus vernus x tommasinianus
hybrid,Plantae,IRIDACEAE,Crocus x luteus (C. angustifolius x flavus)
hybrid,Plantae,JUNCACEAE,Juncus x diffusus (J. effusus x inflexus)
hybrid,Plantae,JUNCACEAE,Juncus x kern-reichgeltii (J. conglomeratus x effusus)
hybrid,Plantae,JUNCACEAE,Juncus x langei (J. acutiflorus x alpinoarticulatus)
hybrid,Plantae,JUNCACEAE,Juncus x surrejanus (J. acutiflorus x articulatus)
hybrid,Plantae,LILIACEAE,Erythronium 'Pagoda'
hybrid,Plantae,LILIACEAE,Tulipa hybr.
hybrid,Plantae,Lamiaceae,Caryopteris x clandonensis (C. incana x mongholica)
hybrid,Plantae,Lamiaceae,Lamium galeobdolon x montanum
hybrid,Plantae,Lamiaceae,Mentha x gracilis (M. arvensis x spicata)
hybrid,Plantae,Lamiaceae,Mentha x piperita (M. aquatica x spicata)
hybrid,Plantae,Lamiaceae,Mentha x rotundifolia (M. longifolia x suaveolens)
hybrid,Plantae,Lamiaceae,Mentha x suavis (M. aquatica x suaveolens)
hybrid,Plantae,Lamiaceae,Mentha x verticillata (M. aquatica x arvensis)
hybrid,Plantae,Lamiaceae,Mentha x villosonervata (M. longifolia x spicata)
hybrid,Plantae,Lamiaceae,Nepeta x faasenii
hybrid,Plantae,Lamiaceae,Nepeta x faassenii (N. racemosa x nepetella)
hybrid,Plantae,Lamiaceae,Phlomis x margaritae
hybrid,Plantae,Lamiaceae,Prunella laciniata x grandiflora
hybrid,Plantae,Lamiaceae,Salvia x jamensis
hybrid,Plantae,Lamiaceae,Scutellaria x hybrida (S. galericulata x minor)
hybrid,Plantae,Lamiaceae,Stachys x ambigua (S. palustris x sylvatica)
hybrid,Plantae,Lamiaceae,Teucrium x lucidrys (T. chamaedrys x lucidum)
hybrid,Plantae,MAGNOLIACEAE,Magnolia x soulangeana
hybrid,Plantae,MALVACEAE,Lavatera x clementii (L. olbia x thuringiaca)
hybrid,Plantae,MALVACEAE,Tilia x europaea (T. cordata x platyphyllos)
hybrid,Plantae,MUSACEAE,Musa x paradisiaca
hybrid,Plantae,NYMPHAEACEAE,Nymphaea x borealis (Nymphaea alba x candida)
hybrid,Plantae,OLEACEAE,Forsythia x intermedia (F. suspensa x viridissima)
hybrid,Plantae,OLEACEAE,Syringa x henryi (S. villosa x josikaea)
hybrid,Plantae,ONAGRACEAE,Circaea x intermedia (C. alpina x lutetiana)
hybrid,Plantae,ONAGRACEAE,Epilobium ciliatum x E. parviflorum
hybrid,Plantae,ONAGRACEAE,Oenothera x albivelutina (O. fallax x glazioviana)
hybrid,Plantae,ONAGRACEAE,Oenothera x fallax (O. biennis x glazioviana)
hybrid,Plantae,ORCHIDACEAE,Anacamptis x alata (A. laxiflora x morio)
hybrid,Plantae,ORCHIDACEAE,Anacamptis x gennarii (A. morio x papilionacea)
hybrid,Plantae,ORCHIDACEAE,Dactylorhiza x aschersoniana (D. incarnata x majalis)
hybrid,Plantae,ORCHIDACEAE,Dactylorhiza x grandis (D. fuchsii x praetermissa)
hybrid,Plantae,ORCHIDACEAE,Dactylorhiza x hallii (D. maculata x praetermissa)
hybrid,Plantae,ORCHIDACEAE,Dactylorhiza x kerneriorum (D. fuchsii x incarnata)
hybrid,Plantae,ORCHIDACEAE,Dactylorhiza x wintonii (D. incarnata x praetermissa)
hybrid,Plantae,ORCHIDACEAE,Gymnadenia x chanousiana (G. conopsea x rhellicani)
hybrid,Plantae,ORCHIDACEAE,Gymnadenia x heufleri (G. nigra x odoratissima)
hybrid,Plantae,ORCHIDACEAE,Gymnadenia x intermedia (G. conopsea x odoratissima)
hybrid,Plantae,ORCHIDACEAE,Neotinea x dietrichiana (N. tridentata x ustata)
hybrid,Plantae,ORCHIDACEAE,Ophrys x albertiana (O. apifera x fuciflora)
hybrid,Plantae,ORCHIDACEAE,Ophrys x apicula
hybrid,Plantae,ORCHIDACEAE,Ophrys x ascheronii (O. fuciflora x sphegodes)
hybrid,Plantae,ORCHIDACEAE,Ophrys x devenensis (O. fuciflora x insectifera)
hybrid,Plantae,ORCHIDACEAE,Ophrys x fernandii
hybrid,Plantae,ORCHIDACEAE,Ophrys x hybrida (O. insectifera x sphegodes)
hybrid,Plantae,ORCHIDACEAE,Ophrys x nouletii
hybrid,Plantae,ORCHIDACEAE,Ophrys x olbiensis (O. bombyliflora x scolopax)
hybrid,Plantae,ORCHIDACEAE,Ophrys x sommieri
hybrid,Plantae,ORCHIDACEAE,Orchis x angusticruris (O. purpurea x simia)
hybrid,Plantae,ORCHIDACEAE,Orchis x bergonii (O. anthropophora x simia)
hybrid,Plantae,ORCHIDACEAE,Orchis x beyrichii (O. militaris x simia)
hybrid,Plantae,ORCHIDACEAE,Orchis x bivonae (O. anthropophorum x italica)
hybrid,Plantae,ORCHIDACEAE,Orchis x hybrida (O. militaris x purpurea)
hybrid,Plantae,ORCHIDACEAE,Orchis x penzigiana
hybrid,Plantae,ORCHIDACEAE,Orchis x sezikiana
hybrid,Plantae,ORCHIDACEAE,Orchis x spuria (O. anthropophora x militaris)
hybrid,Plantae,ORCHIDACEAE,Platanthera x hybrida (P. bifolia x chlorantha)
hybrid,Plantae,ORCHIDACEAE,Spiranthes cernua x Spiranthes odorata
hybrid,Plantae,ORCHIDACEAE,x Dactylodenia st-quintinii (Dactylorhiza fuchsii x Gymnadenia conopsea)
hybrid,Plantae,PAPAVERACEAE,Macleaya x kewensis (M. cordata x microcarpa)
hybrid,Plantae,PAPAVERACEAE,Papaver x exspectatum (P. dubium x rhoeas)
hybrid,Plantae,PINACEAE,Larix x marschlinsii (L. decidua x kaempferi)
hybrid,Plantae,PLANTAGINACEAE,Linaria x sepium (L. vulgaris x repens)
hybrid,Plantae,PLANTAGINACEAE,Veronica longifolia x Veronica spicata
hybrid,Plantae,PLANTAGINACEAE,Veronica x lackschewitzii (V. anagallis-aquatica x catenata)
hybrid,Plantae,POLYGONACEAE,Fallopia x bohemica (F. japonica x sachalinensis)
hybrid,Plantae,POLYGONACEAE,Rheum x rhabarbarum
hybrid,Plantae,POLYGONACEAE,Rumex x confusus (R. crispus x patientia)
hybrid,Plantae,POLYGONACEAE,Rumex x pratensis (R. crispus x obtusifolius)
hybrid,Plantae,POLYGONACEAE,Rumex x schreberi (R. hydrolapathulum x crispus)
hybrid,Plantae,POLYPODIACEAE,Polypodium x mantoniae (P. interjectum x vulgare)
hybrid,Plantae,POTAMOGETONACEAE,Potamogeton x angustifolius (P. gramineus x lucens)
hybrid,Plantae,POTAMOGETONACEAE,Potamogeton x fluitans (P. lucens x natans)
hybrid,Plantae,POTAMOGETONACEAE,Potamogeton x lintonii (P. friesii x crispus)
hybrid,Plantae,POTAMOGETONACEAE,Potamogeton x nitens (gramineus x perfoliatus)
hybrid,Plantae,POTAMOGETONACEAE,Potamogeton x salicifolius (P. lucens x perfoliatus)
hybrid,Plantae,POTAMOGETONACEAE,Potamogeton x sparganifolius (P. gramineus x natans)
hybrid,Plantae,PRIMULACEAE,Primula x digenea (P. elatior x vulgaris)
hybrid,Plantae,PRIMULACEAE,Primula x media (P. elatior x veris)
hybrid,Plantae,PRIMULACEAE,Primula x tommasinii (P. veris x vulgaris)
hybrid,Plantae,Poaceae,Agrostis x fouilladeana (A. capillaris x castellana)
hybrid,Plantae,Poaceae,Alopecurus x brachystylus (A. geniculatus x pratensis)
hybrid,Plantae,Poaceae,Calamagrostis x  callammophila (C. arenaria x epigejos)
hybrid,Plantae,Poaceae,Calamagrostis x gracilescens (C. canescens x stricta)
hybrid,Plantae,Poaceae,Elymus x obtusiusculus (E. athericus x farctus)
hybrid,Plantae,Poaceae,Glyceria x pedicellata (G. fluitans x notata)
hybrid,Plantae,Poaceae,Lolium x hybridum (L. multiflorum x perenne)
hybrid,Plantae,Poaceae,Miscanthus x giganteus (sacchariflorus x sinensis)
hybrid,Plantae,Poaceae,Spartina x townsendii (S. alterniflora x maritima)
hybrid,Plantae,Poaceae,x Agropogon lutosus (Agrostis stolonifera x Polypogon monspeliensis)
hybrid,Plantae,Poaceae,x Festulolium braunii (Festuca pratensis x Lolium multiflorum)
hybrid,Plantae,Poaceae,x Festulolium loliaceum (Festuca pratensis x Lolium perenne)
hybrid,Plantae,RANUNCULACEAE,Aconitum x stoerkianum (A. napellus x variegatum)
hybrid,Plantae,RANUNCULACEAE,Anemone x hybrida (A. hupehensis x vitifolia)
hybrid,Plantae,RANUNCULACEAE,Helleborus x hybridus
hybrid,Plantae,ROSACEAE,Aronia x prunifolia (A. arbutifolia x melanocarpa)
hybrid,Plantae,ROSACEAE,Cotoneaster x suecicus (C. conspicuus x dammeri)
hybrid,Plantae,ROSACEAE,Cotoneaster x watereri (C. frigidus x salicifolius)
hybrid,Plantae,ROSACEAE,Crataegus x macrocarpa (C. laevigata x rhipidophylla)
hybrid,Plantae,ROSACEAE,Crataegus x media (C. laevigata x monogyna)
hybrid,Plantae,ROSACEAE,Crataegus x subsphaerica (C. monogyna x rhipidophylla)
hybrid,Plantae,ROSACEAE,Fragaria x Comarum spec.
hybrid,Plantae,ROSACEAE,Fragaria x ananassa (F. virginiana x chiloensis)
hybrid,Plantae,ROSACEAE,Geum x intermedium (G. rivale x urbanum)
hybrid,Plantae,ROSACEAE,Malus x domestica
hybrid,Plantae,ROSACEAE,Potentilla x mixta (P. anglica x reptans)
hybrid,Plantae,ROSACEAE,Potentilla x suberecta (P. anglica x erecta)
hybrid,Plantae,ROSACEAE,Prunus x fruticans (P. domestica subsp. insititia x spinosa)
hybrid,Plantae,ROSACEAE,Rosa 'Hollandica'
hybrid,Plantae,ROSACEAE,Rosa x gremlii (R. micrantha x rubiginosa)
hybrid,Plantae,ROSACEAE,Rosa x subcanina (R. canina x vosagiaca)
hybrid,Plantae,ROSACEAE,Rubus x idaeoides (R. idaeus x caesius)
hybrid,Plantae,ROSACEAE,Sorbus x thuringiaca (S. aria x aucuparia)
hybrid,Plantae,ROSACEAE,Spiraea x arguta (S. multiflora x  thunbergii)
hybrid,Plantae,ROSACEAE,Spiraea x billardii (S. alba x douglasii)
hybrid,Plantae,ROSACEAE,Spiraea x cinerea
hybrid,Plantae,ROSACEAE,Spiraea x vanhouttei (S. cantoniensis x trilobata)
hybrid,Plantae,ROSACEAE,x Crataemespilus grandiflora
hybrid,Plantae,RUBIACEAE,Galium x pomeranicum (G. mollugo x verum)
hybrid,Plantae,SALICACEAE,Populus x canadensis (P. nigra x deltoides)
hybrid,Plantae,SALICACEAE,Populus x canescens (P. alba x tremula)
hybrid,Plantae,SALICACEAE,Salix x ambigua (S. aurita x repens)
hybrid,Plantae,SALICACEAE,Salix x capreola (S. aurita x caprea)
hybrid,Plantae,SALICACEAE,Salix x charrieri (S. atrocinerea x aurita)
hybrid,Plantae,SALICACEAE,Salix x doniana (S. purpurea x repens)
hybrid,Plantae,SALICACEAE,Salix x fragilis (S. alba x euxina)
hybrid,Plantae,SALICACEAE,Salix x friesiana (S. repens x viminalis)
hybrid,Plantae,SALICACEAE,Salix x holosericea (S. cinerea x viminalis)
hybrid,Plantae,SALICACEAE,Salix x meyeriana (S. euxina x pentandra)
hybrid,Plantae,SALICACEAE,Salix x mollissima (S. triandra x viminalis)
hybrid,Plantae,SALICACEAE,Salix x multinervis (S. aurita x cinerea)
hybrid,Plantae,SALICACEAE,Salix x pendulina (S. babylonica x fragilis)
hybrid,Plantae,SALICACEAE,Salix x reichardtii (S. caprea x cinerea s.s.)
hybrid,Plantae,SALICACEAE,Salix x rubra (S. purpurea x viminalis)
hybrid,Plantae,SALICACEAE,Salix x sepulcralis (S. alba x babylonica)
hybrid,Plantae,SALICACEAE,Salix x smithiana (S. caprea x viminalis)
hybrid,Plantae,SALICACEAE,Salix x subsericea (S. cinerea x repens)
hybrid,Plantae,SAPINDACEAE,Aesculus x carnea (A. hippocastanum x pavia)
hybrid,Plantae,SAXIFRAGACEAE,Bergenia x schmidtii (B. ciliata x crassifolia)
hybrid,Plantae,SAXIFRAGACEAE,Saxifraga x arendsii s.l.
hybrid,Plantae,SAXIFRAGACEAE,Saxifraga x urbium (S. spathularis x umbrosa)
hybrid,Plantae,SCROPHULARIACEAE,Buddleja x weyeriana
hybrid,Plantae,SCROPHULARIACEAE,Verbascum x ambiguum (V. densiflorum x nigrum)
hybrid,Plantae,SCROPHULARIACEAE,Verbascum x brockmuelleri (V. nigrum x phlomoides)
hybrid,Plantae,SCROPHULARIACEAE,Verbascum x mixtum (V. nigrum x pulverulentum)
hybrid,Plantae,SCROPHULARIACEAE,Verbascum x murbeckii (V. phlomoides x pulverulentum)
hybrid,Plantae,SOLANACEAE,Nicotiana x sanderae (N. alata x forgetiana)
hybrid,Plantae,SOLANACEAE,Petunia x punctata (P. axillaris x integrifolia)
